-4.387465076451201185e+01;3.141592653589793116e+00;1.520065040581104476e-01;1.756381944852488441e+00;-2.100298319606099806e-01
-1.467543856022278135e+02;-1.973002786429967070e+00;-9.062735070374603463e-01;3.141592653589792672e+00;-1.658704424421004520e+00
3.141592653589793116e+00;-1.940615229322257385e+00;3.434069451557582309e-02;5.457328087910267439e-02;1.768661858166681866e-01
7.851684860686494858e+02;1.193593241247339165e+01;3.546172092847069024e+00;1.583446956947536854e+01;3.141592653589792672e+00
3.141592653589793116e+00;9.444834068114847936e-01;-8.828630069680236392e-02;9.956695996470726895e-02;7.460080044241403086e-03
-5.485042939412121399e+00;3.141592653589793116e+00;-2.120720211563877078e-01;-1.633971352660402165e-01;-2.559630040473892185e-02
-3.787123566449476897e+00;3.141592653589792672e+00;1.762620924233132103e+00;-2.927882788237092249e-01;-7.813192982077147297e-01
-3.081851302385206282e+02;-6.074462251747979380e+00;1.032972884939928448e+00;-6.986686728341162222e+00;3.141592653589793116e+00
3.141592653589793116e+00;6.036373289489478378e-01;-3.946263355488817126e-01;1.139576078739822085e-01;-4.743960174269124669e-02
1.038303117648369835e+03;6.985110130467573697e+01;5.142382532575266652e+01;8.066320483737319691e+00;3.141592653589793116e+00
3.141592653589793116e+00;-3.996568965054875910e+00;-1.355369118280108642e+00;5.719221814746952015e-01;-4.644271014688415300e-01
-1.478929768294423468e+02;-1.963618494626624966e-01;3.141592653589793116e+00;-1.053061915621572309e-01;3.257860657612479671e-01
3.141592653589793116e+00;5.155716269235397498e-01;1.552004332297996503e-01;3.958745769122677394e-01;3.753510368917689632e-01
-3.445250036042029507e+01;3.141592653589793560e+00;-1.872950925325861105e-01;-2.634706084414085159e-01;-2.867194396363521025e-01
-3.675654913659961949e+02;-2.547507960879772604e+00;2.057353526362362572e+00;3.141592653589793560e+00;1.423576469513239795e+00
3.141592653589793560e+00;-3.079840536238706572e-01;-3.873740514274006674e-01;7.567877770166722695e-02;2.576858328441065590e-02
-2.451498932695118427e+01;3.141592653589793116e+00;-5.450912883987261981e-02;6.336964554877535516e-01;4.649233104425968821e-01
3.141592653589793116e+00;-7.738138925727774398e-01;-6.910227622584641516e-01;1.097487771928798012e-01;9.076594331761685119e-02
3.141592653589793116e+00;-2.836584308673026356e-01;-2.122317810521897608e-01;2.269853081968381189e-02;-1.210034499488736939e-02
3.141592653589793116e+00;-1.303417717412858279e+00;-1.195387516793150057e-01;-1.048690513612692277e-01;3.226525078579529915e-02
3.141592653589793116e+00;-1.919898782678182592e+00;9.879134580682393807e-01;2.521815647425063034e-02;1.186789217452299816e-01
3.141592653589793116e+00;6.587243852039471603e-01;5.894219100043924797e-01;-6.464515985752961047e-02;1.246961021912144571e-02
-3.842978327308967046e+00;-1.340041106725962328e+00;3.141592653589793116e+00;8.237774214388906557e-01;3.987025466794899553e-01
3.141592653589793116e+00;-2.766836164013124932e+00;2.043057440548779358e+00;9.555570832173584384e-01;-4.813175298842309879e-01
-4.109384527780219898e+00;3.141592653589793116e+00;-6.164474300491630532e-02;-6.001955895139020614e-01;2.196571736772280903e-01
3.141592653589793116e+00;1.263667979575607392e+00;1.448531246875432443e-01;-1.913270726303564415e-02;-1.856046644917582692e-04
3.141592653589793116e+00;-1.823029142287663773e-01;1.726633457367447375e-02;-1.745117103068264883e-02;-6.067900043067266103e-03
3.141592653589793116e+00;1.134588625390780869e+00;-2.107457702610025796e-01;7.228101284181392971e-02;-3.894639460222164978e-02
-3.957275845911535725e+02;7.771109594183442937e-01;3.141592653589793560e+00;-1.777131181561615536e+00;-4.833492595785271462e+00
3.141592653589793116e+00;-1.184354976665429604e-01;1.573401907658168990e-03;-2.302899273506608946e-02;-2.646164756087313052e-02
-2.472087003406311467e+01;-2.144787210331845717e+00;3.141592653589793116e+00;5.152176734065573305e-01;2.360641790010299113e-01
3.141592653589793116e+00;-2.255458801097878774e-01;1.414961465266208196e-01;-5.722807368510573339e-02;-4.612463022069600294e-03
-1.465470740079571215e+02;-2.898025094559840920e+00;-3.327734617495477498e-01;3.141592653589793116e+00;-1.837985715937273112e-01
-2.059384958033911346e+02;-2.589057013910415250e+01;-1.668364853788513180e+00;-4.018686282332367021e+00;3.141592653589793116e+00
2.823089106852780219e+02;5.063016600900548170e+00;3.141592653589793116e+00;4.398403686188971484e+00;4.176986628996013806e+00
-5.175274618615097921e+01;3.141592653589793116e+00;-8.279487828526106430e-01;-1.591527686603072977e+00;-3.847926491877786681e-01
3.141592653589793116e+00;-8.223049795167065856e-02;-4.870036862167461018e-03;-3.697186600552210267e-02;-1.808797569962701524e-02
-1.147740530168884447e+02;-5.708169737069177074e+00;-2.357598237583806711e+00;2.329884221492562357e+00;3.141592653589793116e+00
-1.593275258022890029e+01;3.141592653589793116e+00;-4.014447453611673655e-01;-8.661041699495680701e-01;1.013190997939995563e+00
3.141592653589793116e+00;-4.124339452855110277e-01;5.515341092943121942e-02;1.161525990204471948e-02;6.166632495265314540e-02
-1.100553602146089638e+01;3.141592653589793116e+00;-2.215600680913608900e-01;-3.090862242659838111e-01;3.992945452566539766e-01
-3.039215291154005882e+01;3.141592653589793116e+00;2.406783985159106076e-01;4.837199437266712088e-01;-6.334932895746658854e-02
3.141592653589793116e+00;6.352607925166372516e-01;1.113513905160949530e-01;7.457368065269963722e-03;-1.211867822638124613e-02
-1.401818994435343768e+02;3.141592653589793116e+00;8.318705444849152641e-01;-5.104486566118312751e+00;3.995847267719636609e-01
